Year,Month,Day,Hour,MOL
2020,4,3,11,-205.1
2020,4,3,12,-175.2
2020,4,3,13,-163.1
2020,4,3,14,-275.6
2020,4,3,15,-366.5
2020,4,3,16,-478.6
2020,4,3,17,4126.4
2020,4,3,18,14.0
2020,4,3,19,
2020,4,3,20,
2020,4,3,21,
2020,4,3,22,
2020,4,3,23,12.6
2020,4,4,0,8.0
2020,4,4,1,5.8
2020,4,4,2,6.3
2020,4,4,3,13.8
2020,4,4,4,11.4
2020,4,4,5,57.8
2020,4,4,6,2095.7
2020,4,4,7,
2020,4,4,8,-118.6
2020,4,4,9,-97.9
2020,4,4,10,-240.3
2020,4,4,11,
2020,4,4,12,
2020,4,4,13,
2020,4,4,14,
2020,4,4,15,
2020,4,4,16,
2020,4,4,17,
2020,4,4,18,
2020,4,4,19,
2020,4,4,20,
2020,4,4,21,
2020,4,4,22,
2020,4,4,23,
2020,4,5,0,
2020,4,5,1,
2020,4,5,2,
2020,4,5,3,
2020,4,5,4,
2020,4,5,5,
2020,4,5,6,
2020,4,5,7,
2020,4,5,8,
2020,4,5,9,
2020,4,5,10,
2020,4,5,11,
2020,4,5,12,
2020,4,5,13,
2020,4,5,14,
2020,4,5,15,
2020,4,5,16,
2020,4,5,17,
2020,4,5,18,
2020,4,5,19,
2020,4,5,20,
2020,4,5,21,
2020,4,5,22,
2020,4,5,23,
2020,4,6,0,648.8
2020,4,6,1,316.5
2020,4,6,2,349.6
2020,4,6,3,425.6
2020,4,6,4,826.5
2020,4,6,5,822.8
2020,4,6,6,8888.0
2020,4,6,7,-2025.1
2020,4,6,8,-215.0
2020,4,6,9,-146.1
2020,4,6,10,-170.0
2020,4,6,11,-677.7
2020,4,6,12,-920.5
2020,4,6,13,-1119.0
2020,4,6,14,-709.8
2020,4,6,15,-2258.3
2020,4,6,16,-1539.4
2020,4,6,17,-6233.4
2020,4,6,18,204.5
2020,4,6,19,66.7
2020,4,6,20,18.0
2020,4,6,21,140.8
2020,4,6,22,17.2
2020,4,6,23,11.5
2020,4,7,0,
2020,4,7,1,
2020,4,7,2,
2020,4,7,3,
2020,4,7,4,
2020,4,7,5,
2020,4,7,6,
2020,4,7,7,
2020,4,7,8,
2020,4,7,9,
2020,4,7,10,-115.6
2020,4,7,11,-414.5
2020,4,7,12,-292.5
2020,4,7,13,-232.5
2020,4,7,14,-129.2
2020,4,7,15,-354.2
2020,4,7,16,-183.1
2020,4,7,17,-1917.9
2020,4,7,18,313.4
2020,4,7,19,17.7
2020,4,7,20,73.0
2020,4,7,21,19.1
2020,4,7,22,20.9
2020,4,7,23,168.4
2020,4,8,0,57.9
2020,4,8,1,57.7
2020,4,8,2,57.6
2020,4,8,3,18.4
2020,4,8,4,7.4
2020,4,8,5,16.2
2020,4,8,6,224.7
2020,4,8,7,-36.6
2020,4,8,8,-422.7
2020,4,8,9,-297.4
2020,4,8,10,-207.9
2020,4,8,11,-786.9
2020,4,8,12,-283.4
2020,4,8,13,-129.4
2020,4,8,14,-113.0
2020,4,8,15,-188.5
2020,4,8,16,-106.9
2020,4,8,17,-2618.4
2020,4,8,18,
2020,4,8,19,
2020,4,8,20,
2020,4,8,21,
2020,4,8,22,
2020,4,8,23,
2020,4,9,0,
2020,4,9,1,
2020,4,9,2,
2020,4,9,3,17.2
2020,4,9,4,5.8
2020,4,9,5,57.7
2020,4,9,6,-1002.0
2020,4,9,7,-197.2
2020,4,9,8,-109.7
2020,4,9,9,
2020,4,9,10,
2020,4,9,11,
2020,4,9,12,
2020,4,9,13,
2020,4,9,14,
2020,4,9,15,
2020,4,9,16,
2020,4,9,17,
2020,4,9,18,
2020,4,9,19,
2020,4,9,20,
2020,4,9,21,
2020,4,9,22,
2020,4,9,23,
2020,4,10,0,
2020,4,10,1,
2020,4,10,2,
2020,4,10,3,
2020,4,10,4,
2020,4,10,5,
2020,4,10,6,
2020,4,10,7,
2020,4,10,8,
2020,4,10,9,
2020,4,10,10,
2020,4,10,11,
2020,4,10,12,
2020,4,10,13,
2020,4,10,14,
2020,4,10,15,
2020,4,10,16,
2020,4,10,17,
2020,4,10,18,
2020,4,10,19,
2020,4,10,20,
2020,4,10,21,
2020,4,10,22,
2020,4,10,23,66.3
2020,4,11,0,17.3
2020,4,11,1,17.6
2020,4,11,2,6.1
2020,4,11,3,11.5
2020,4,11,4,12.6
2020,4,11,5,38.1
2020,4,11,6,-1190.1
2020,4,11,7,-804.2
2020,4,11,8,-386.9
2020,4,11,9,-25.2
2020,4,11,10,-10.3
2020,4,11,11,-42.6
2020,4,11,12,-103.8
2020,4,11,13,-22.4
2020,4,11,14,
2020,4,11,15,
2020,4,11,16,
2020,4,11,17,
2020,4,11,18,18.1
2020,4,11,19,
2020,4,11,20,
2020,4,11,21,
2020,4,11,22,21.0
2020,4,11,23,62.1
2020,4,12,0,
2020,4,12,1,
2020,4,12,2,
2020,4,12,3,
2020,4,12,4,
2020,4,12,5,
2020,4,12,6,
2020,4,12,7,-104.1
2020,4,12,8,-17.5
2020,4,12,9,-25.5
2020,4,12,10,-15.9
2020,4,12,11,-34.1
2020,4,12,12,-287.8
2020,4,12,13,-194.2
2020,4,12,14,-414.1
2020,4,12,15,-101.5
2020,4,12,16,
2020,4,12,17,
2020,4,12,18,
2020,4,12,19,
2020,4,12,20,
2020,4,12,21,652.3
2020,4,12,22,1304.4
2020,4,12,23,916.2
2020,4,13,0,1825.0
2020,4,13,1,1308.5
2020,4,13,2,2169.7
2020,4,13,3,2171.2
2020,4,13,4,
2020,4,13,5,2715.9
2020,4,13,6,7992.6
2020,4,13,7,-8631.1
2020,4,13,8,-3489.1
2020,4,13,9,-5612.5
2020,4,13,10,-1312.4
2020,4,13,11,-1468.9
2020,4,13,12,-1001.5
2020,4,13,13,-870.9
2020,4,13,14,
2020,4,13,15,
2020,4,13,16,
2020,4,13,17,
2020,4,13,18,
2020,4,13,19,
2020,4,13,20,
2020,4,13,21,279.6
2020,4,13,22,475.1
2020,4,13,23,928.2
2020,4,14,0,127.2
2020,4,14,1,129.1
2020,4,14,2,627.8
2020,4,14,3,163.0
2020,4,14,4,52.3
2020,4,14,5,
2020,4,14,6,
2020,4,14,7,
2020,4,14,8,-166.0
2020,4,14,9,-201.3
2020,4,14,10,-112.0
2020,4,14,11,
2020,4,14,12,
2020,4,14,13,
2020,4,14,14,
2020,4,14,15,
2020,4,14,16,
2020,4,14,17,
2020,4,14,18,
2020,4,14,19,
2020,4,14,20,
2020,4,14,21,
2020,4,14,22,
2020,4,14,23,
2020,4,15,0,
2020,4,15,1,
2020,4,15,2,
2020,4,15,3,
2020,4,15,4,
2020,4,15,5,
2020,4,15,6,
2020,4,15,7,
2020,4,15,8,
2020,4,15,9,
2020,4,15,10,-45.1
2020,4,15,11,
2020,4,15,12,
2020,4,15,13,
2020,4,15,14,
2020,4,15,15,
2020,4,15,16,
2020,4,15,17,
2020,4,15,18,
2020,4,15,19,
2020,4,15,20,
2020,4,15,21,
2020,4,15,22,
2020,4,15,23,
2020,4,16,0,
2020,4,16,1,
2020,4,16,2,
2020,4,16,3,
2020,4,16,4,
2020,4,16,5,
2020,4,16,6,
2020,4,16,7,
2020,4,16,8,
2020,4,16,9,
2020,4,16,10,-160.3
2020,4,16,11,-101.8
2020,4,16,12,-41.6
2020,4,16,13,-215.4
2020,4,16,14,-84.0
2020,4,16,15,-278.1
2020,4,16,16,-655.1
2020,4,16,17,-879.2
2020,4,16,18,503.6
2020,4,16,19,424.9
2020,4,16,20,653.1
2020,4,16,21,340.6
2020,4,16,22,117.6
2020,4,16,23,188.6
2020,4,17,0,34.5
2020,4,17,1,188.2
2020,4,17,2,483.4
2020,4,17,3,1215.3
2020,4,17,4,915.2
2020,4,17,5,442.1
2020,4,17,6,-3176.6
2020,4,17,7,-2754.4
2020,4,17,8,-5696.7
2020,4,17,9,-1450.3
2020,4,17,10,-321.3
2020,4,17,11,-532.8
2020,4,17,12,-906.5
2020,4,17,13,-760.9
2020,4,17,14,-671.6
2020,4,17,15,-1863.3
2020,4,17,16,-2499.2
2020,4,17,17,-8888.0
2020,4,17,18,1302.9
2020,4,17,19,582.2
2020,4,17,20,1303.8
2020,4,17,21,636.0
2020,4,17,22,973.9
2020,4,17,23,479.1
2020,4,18,0,341.4
2020,4,18,1,476.3
2020,4,18,2,164.7
2020,4,18,3,226.3
2020,4,18,4,150.7
2020,4,18,5,
2020,4,18,6,
2020,4,18,7,-1170.1
2020,4,18,8,-618.3
2020,4,18,9,-453.0
2020,4,18,10,-240.1
2020,4,18,11,-129.8
2020,4,18,12,-119.2
2020,4,18,13,-125.6
2020,4,18,14,-50.2
2020,4,18,15,-13.7
2020,4,18,16,-267.9
2020,4,18,17,-638.4
2020,4,18,18,301.4
2020,4,18,19,348.5
2020,4,18,20,140.4
2020,4,18,21,
2020,4,18,22,
2020,4,18,23,
2020,4,19,0,33.5
2020,4,19,1,79.8
2020,4,19,2,17.1
2020,4,19,3,32.8
2020,4,19,4,79.0
2020,4,19,5,68.3
2020,4,19,6,8888.0
2020,4,19,7,-161.1
2020,4,19,8,-221.4
2020,4,19,9,
2020,4,19,10,
2020,4,19,11,
2020,4,19,12,
2020,4,19,13,
2020,4,19,14,
2020,4,19,15,
2020,4,19,16,
2020,4,19,17,
2020,4,19,18,
2020,4,19,19,
2020,4,19,20,
2020,4,19,21,
2020,4,19,22,
2020,4,19,23,
2020,4,20,0,
2020,4,20,1,
2020,4,20,2,
2020,4,20,3,
2020,4,20,4,
2020,4,20,5,
2020,4,20,6,
2020,4,20,7,
2020,4,20,8,
2020,4,20,9,
2020,4,20,10,
2020,4,20,11,
2020,4,20,12,
2020,4,20,13,
2020,4,20,14,
2020,4,20,15,
2020,4,20,16,
2020,4,20,17,
2020,4,20,18,
2020,4,20,19,
2020,4,20,20,
2020,4,20,21,
2020,4,20,22,
2020,4,20,23,
2020,4,21,0,441.5
2020,4,21,1,313.8
2020,4,21,2,
2020,4,21,3,
2020,4,21,4,
2020,4,21,5,
2020,4,21,6,
2020,4,21,7,
2020,4,21,8,
2020,4,21,9,
2020,4,21,10,
2020,4,21,11,
2020,4,21,12,
2020,4,21,13,
2020,4,21,14,
2020,4,21,15,
2020,4,21,16,
2020,4,21,17,
2020,4,21,18,
2020,4,21,19,
2020,4,21,20,
2020,4,21,21,
2020,4,21,22,
2020,4,21,23,
2020,4,22,0,
2020,4,22,1,
2020,4,22,2,
2020,4,22,3,
2020,4,22,4,
2020,4,22,5,
2020,4,22,6,
2020,4,22,7,
2020,4,22,8,
2020,4,22,9,
2020,4,22,10,
2020,4,22,11,
2020,4,22,12,
2020,4,22,13,
2020,4,22,14,
2020,4,22,15,
2020,4,22,16,
2020,4,22,17,
2020,4,22,18,
2020,4,22,19,
2020,4,22,20,
2020,4,22,21,
2020,4,22,22,
2020,4,22,23,
2020,4,23,0,
2020,4,23,1,
2020,4,23,2,
2020,4,23,3,
2020,4,23,4,
2020,4,23,5,
2020,4,23,6,
2020,4,23,7,
2020,4,23,8,
2020,4,23,9,
2020,4,23,10,
2020,4,23,11,
2020,4,23,12,
2020,4,23,13,
2020,4,23,14,
2020,4,23,15,
2020,4,23,16,
2020,4,23,17,
2020,4,23,18,
2020,4,23,19,
2020,4,23,20,
2020,4,23,21,
2020,4,23,22,
2020,4,23,23,
2020,4,24,0,
2020,4,24,1,
2020,4,24,2,
2020,4,24,3,
2020,4,24,4,
2020,4,24,5,
2020,4,24,6,
2020,4,24,7,
2020,4,24,8,
2020,4,24,9,
2020,4,24,10,
2020,4,24,11,
2020,4,24,12,
2020,4,24,13,
2020,4,24,14,
2020,4,24,15,
2020,4,24,16,-80.2
2020,4,24,17,
2020,4,24,18,
2020,4,24,19,
2020,4,24,20,914.0
2020,4,24,21,274.5
2020,4,24,22,441.4
2020,4,24,23,186.9
2020,4,25,0,
2020,4,25,1,
2020,4,25,2,195.4
2020,4,25,3,
2020,4,25,4,577.8
2020,4,25,5,724.9
2020,4,25,6,-5734.0
2020,4,25,7,-939.1
2020,4,25,8,-169.1
2020,4,25,9,-328.1
2020,4,25,10,-281.0
2020,4,25,11,
2020,4,25,12,
2020,4,25,13,
2020,4,25,14,
2020,4,25,15,
2020,4,25,16,
2020,4,25,17,
2020,4,25,18,
2020,4,25,19,
2020,4,25,20,
2020,4,25,21,
2020,4,25,22,
2020,4,25,23,
2020,4,26,0,
2020,4,26,1,
2020,4,26,2,
2020,4,26,3,
2020,4,26,4,
2020,4,26,5,
2020,4,26,6,
2020,4,26,7,
2020,4,26,8,
2020,4,26,9,
2020,4,26,10,
2020,4,26,11,-40.3
2020,4,26,12,-32.7
2020,4,26,13,-56.5
2020,4,26,14,-46.0
2020,4,26,15,-90.9
2020,4,26,16,
2020,4,26,17,
2020,4,26,18,
2020,4,26,19,
2020,4,26,20,
2020,4,26,21,
2020,4,26,22,
2020,4,26,23,
2020,4,27,0,
2020,4,27,1,
2020,4,27,2,
2020,4,27,3,
2020,4,27,4,18.9
2020,4,27,5,103.9
2020,4,27,6,-51.5
2020,4,27,7,-62.5
2020,4,27,8,-15.6
2020,4,27,9,-101.5
2020,4,27,10,-22.4
2020,4,27,11,-26.0
2020,4,27,12,-67.7
2020,4,27,13,-55.5
2020,4,27,14,-79.0
2020,4,27,15,-28.6
2020,4,27,16,-75.7
2020,4,27,17,
2020,4,27,18,1070.7
2020,4,27,19,594.2
2020,4,27,20,717.3
2020,4,27,21,821.9
2020,4,27,22,1681.6
2020,4,27,23,905.6
2020,4,28,0,1015.7
2020,4,28,1,282.0
2020,4,28,2,419.8
2020,4,28,3,344.9
2020,4,28,4,480.2
2020,4,28,5,1575.6
2020,4,28,6,-919.2
2020,4,28,7,-1160.6
2020,4,28,8,-555.2
2020,4,28,9,-310.4
2020,4,28,10,-533.2
2020,4,28,11,-502.6
2020,4,28,12,-1364.6
2020,4,28,13,-1086.8
2020,4,28,14,-210.0
2020,4,28,15,-824.0
2020,4,28,16,-1385.4
2020,4,28,17,-2652.5
2020,4,28,18,432.0
2020,4,28,19,193.0
2020,4,28,20,279.5
2020,4,28,21,279.3
2020,4,28,22,165.3
2020,4,28,23,56.1
2020,4,29,0,16.1
2020,4,29,1,56.1
2020,4,29,2,8.1
2020,4,29,3,
2020,4,29,4,227.4
2020,4,29,5,246.5
2020,4,29,6,
2020,4,29,7,-132.2
2020,4,29,8,-396.0
2020,4,29,9,-437.4
2020,4,29,10,-1224.9
2020,4,29,11,-840.6
2020,4,29,12,-793.3
2020,4,29,13,-525.9
2020,4,29,14,-766.0
2020,4,29,15,-889.6
2020,4,29,16,-1672.2
2020,4,29,17,-3807.9
2020,4,29,18,1946.6
2020,4,29,19,1281.6
2020,4,29,20,639.9
2020,4,29,21,297.0
2020,4,29,22,1278.0
2020,4,29,23,
2020,4,30,0,811.9
2020,4,30,1,638.7
2020,4,30,2,638.7
2020,4,30,3,309.1
2020,4,30,4,216.9
2020,4,30,5,755.6
2020,4,30,6,-1621.2
2020,4,30,7,-1376.6
2020,4,30,8,-510.8
2020,4,30,9,-945.3
2020,4,30,10,-1129.4
2020,4,30,11,-1720.6
2020,4,30,12,-1901.5
2020,4,30,13,-962.9
2020,4,30,14,-403.1
2020,4,30,15,-1394.3
2020,4,30,16,-3401.4
2020,4,30,17,-2315.9
2020,4,30,18,2663.9
2020,4,30,19,431.3
2020,4,30,20,293.3
2020,4,30,21,895.7
2020,4,30,22,809.8
2020,4,30,23,549.0
2020,5,1,0,634.6
2020,5,1,1,635.1
2020,5,1,2,635.5
2020,5,1,3,1663.6
2020,5,1,4,896.0
2020,5,1,5,
2020,5,1,6,-4698.1
2020,5,1,7,-733.7
2020,5,1,8,-1356.4
2020,5,1,9,-559.7
2020,5,1,10,-606.2
2020,5,1,11,-566.4
2020,5,1,12,-1559.4
2020,5,1,13,-266.5
2020,5,1,14,-1547.5
2020,5,1,15,
2020,5,1,16,-5976.3
2020,5,1,17,-8888.0
2020,5,1,18,2825.9
2020,5,1,19,1287.5
2020,5,1,20,903.8
2020,5,1,21,1678.6
2020,5,1,22,645.2
2020,5,1,23,635.3
2020,5,2,0,974.6
2020,5,2,1,1207.3
2020,5,2,2,972.4
2020,5,2,3,646.5
2020,5,2,4,
2020,5,2,5,
2020,5,2,6,
2020,5,2,7,
2020,5,2,8,
2020,5,2,9,-164.5
2020,5,2,10,-197.8
2020,5,2,11,-335.5
2020,5,2,12,-253.0
2020,5,2,13,-143.6
2020,5,2,14,-24.0
2020,5,2,15,-133.2
2020,5,2,16,-391.7
2020,5,2,17,-637.6
2020,5,2,18,882.6
2020,5,2,19,19.1
2020,5,2,20,
2020,5,2,21,
2020,5,2,22,
2020,5,2,23,152.6
2020,5,3,0,16.2
2020,5,3,1,166.7
2020,5,3,2,56.8
2020,5,3,3,56.8
2020,5,3,4,56.9
2020,5,3,5,126.2
2020,5,3,6,-3767.5
2020,5,3,7,-263.9
2020,5,3,8,-306.4
2020,5,3,9,-243.6
2020,5,3,10,-213.9
2020,5,3,11,-54.0
2020,5,3,12,-201.0
2020,5,3,13,-124.6
2020,5,3,14,-130.1
2020,5,3,15,-93.7
2020,5,3,16,-264.7
2020,5,3,17,-1385.0
2020,5,3,18,295.5
2020,5,3,19,169.2
2020,5,3,20,284.9
2020,5,3,21,231.6
2020,5,3,22,168.4
2020,5,3,23,283.6
2020,5,4,0,422.6
2020,5,4,1,346.5
2020,5,4,2,57.3
2020,5,4,3,132.7
2020,5,4,4,13.9
2020,5,4,5,116.6
2020,5,4,6,-696.2
2020,5,4,7,-116.8
2020,5,4,8,-270.1
2020,5,4,9,-159.0
2020,5,4,10,-143.0
2020,5,4,11,-264.7
2020,5,4,12,-360.2
2020,5,4,13,-730.0
2020,5,4,14,
2020,5,4,15,-850.2
2020,5,4,16,
2020,5,4,17,-4220.7
2020,5,4,18,
2020,5,4,19,
2020,5,4,20,
2020,5,4,21,
2020,5,4,22,
2020,5,4,23,
2020,5,5,0,1309.8
2020,5,5,1,443.8
2020,5,5,2,479.4
2020,5,5,3,1522.4
2020,5,5,4,918.3
2020,5,5,5,4864.4
2020,5,5,6,-2061.2
2020,5,5,7,-2996.6
2020,5,5,8,-1067.8
2020,5,5,9,
2020,5,5,10,
2020,5,5,11,
2020,5,5,12,
2020,5,5,13,
2020,5,5,14,
2020,5,5,15,
2020,5,5,16,
2020,5,5,17,
2020,5,5,18,
2020,5,5,19,
2020,5,5,20,
2020,5,5,21,
2020,5,5,22,
2020,5,5,23,
2020,5,6,0,
2020,5,6,1,
2020,5,6,2,
2020,5,6,3,
2020,5,6,4,
2020,5,6,5,
2020,5,6,6,
2020,5,6,7,
2020,5,6,8,
2020,5,6,9,
2020,5,6,10,
2020,5,6,11,
2020,5,6,12,
2020,5,6,13,
2020,5,6,14,
2020,5,6,15,
2020,5,6,16,
2020,5,6,17,
2020,5,6,18,
2020,5,6,19,
2020,5,6,20,
2020,5,6,21,
2020,5,6,22,
2020,5,6,23,
2020,5,7,0,
2020,5,7,1,
2020,5,7,2,
2020,5,7,3,
2020,5,7,4,
2020,5,7,5,
2020,5,7,6,
2020,5,7,7,-33.9
2020,5,7,8,-27.3
2020,5,7,9,-45.5
2020,5,7,10,-140.7
2020,5,7,11,-92.6
2020,5,7,12,-185.2
2020,5,7,13,-97.3
2020,5,7,14,
2020,5,7,15,
2020,5,7,16,
2020,5,7,17,
2020,5,7,18,
2020,5,7,19,
2020,5,7,20,
2020,5,7,21,
2020,5,7,22,133.4
2020,5,7,23,17.7
2020,5,8,0,6.1
2020,5,8,1,
2020,5,8,2,
2020,5,8,3,34.6
2020,5,8,4,6.1
2020,5,8,5,93.8
2020,5,8,6,-6.4
2020,5,8,7,-4.1
2020,5,8,8,-11.4
2020,5,8,9,-22.4
2020,5,8,10,-20.6
2020,5,8,11,-64.5
2020,5,8,12,-38.5
2020,5,8,13,
2020,5,8,14,-22.0
2020,5,8,15,-25.4
2020,5,8,16,-67.9
2020,5,8,17,-54.5
2020,5,8,18,-3705.7
2020,5,8,19,326.0
2020,5,8,20,278.8
2020,5,8,21,
2020,5,8,22,
2020,5,8,23,
2020,5,9,0,
2020,5,9,1,
2020,5,9,2,
2020,5,9,3,
2020,5,9,4,
2020,5,9,5,
2020,5,9,6,
2020,5,9,7,
2020,5,9,8,
2020,5,9,9,
2020,5,9,10,
2020,5,9,11,
2020,5,9,12,
2020,5,9,13,
2020,5,9,14,
2020,5,9,15,-997.8
2020,5,9,16,-919.5
2020,5,9,17,-2333.8
2020,5,9,18,-8888.0
2020,5,9,19,509.8
2020,5,9,20,303.9
2020,5,9,21,157.6
2020,5,9,22,112.8
2020,5,9,23,74.5
2020,5,10,0,18.5
2020,5,10,1,73.3
2020,5,10,2,18.5
2020,5,10,3,18.0
2020,5,10,4,17.4
2020,5,10,5,
2020,5,10,6,
2020,5,10,7,
2020,5,10,8,-624.4
2020,5,10,9,-392.7
2020,5,10,10,-506.6
2020,5,10,11,-1703.7
2020,5,10,12,-2246.1
2020,5,10,13,-5530.0
2020,5,10,14,-7924.9
2020,5,10,15,-8888.0
2020,5,10,16,-8169.0
2020,5,10,17,-8888.0
2020,5,10,18,8888.0
2020,5,10,19,4013.3
2020,5,10,20,3314.0
2020,5,10,21,3316.0
2020,5,10,22,2162.6
2020,5,10,23,2162.4
2020,5,11,0,916.1
2020,5,11,1,1699.7
2020,5,11,2,1305.8
2020,5,11,3,916.1
2020,5,11,4,653.9
2020,5,11,5,8888.0
2020,5,11,6,-5472.9
2020,5,11,7,-2348.6
2020,5,11,8,-2694.5
2020,5,11,9,-2073.7
2020,5,11,10,-2836.0
2020,5,11,11,-2533.7
2020,5,11,12,-2537.7
2020,5,11,13,-2234.3
2020,5,11,14,-2207.3
2020,5,11,15,-1065.1
2020,5,11,16,-3045.7
2020,5,11,17,-2056.5
2020,5,11,18,8888.0
2020,5,11,19,1313.5
2020,5,11,20,
2020,5,11,21,
2020,5,11,22,
2020,5,11,23,
2020,5,12,0,
2020,5,12,1,
2020,5,12,2,
2020,5,12,3,
2020,5,12,4,
2020,5,12,5,
2020,5,12,6,
2020,5,12,7,
2020,5,12,8,
2020,5,12,9,
2020,5,12,10,-20.1
2020,5,12,11,-41.4
2020,5,12,12,-83.5
2020,5,12,13,-132.9
2020,5,12,14,-10.6
2020,5,12,15,-69.1
2020,5,12,16,-54.8
2020,5,12,17,-988.5
2020,5,12,18,1042.7
2020,5,12,19,67.1
2020,5,12,20,133.1
2020,5,12,21,57.7
2020,5,12,22,16.2
2020,5,12,23,57.3
2020,5,13,0,57.1
2020,5,13,1,54.4
2020,5,13,2,63.9
2020,5,13,3,332.7
2020,5,13,4,490.5
2020,5,13,5,1844.7
2020,5,13,6,-597.0
2020,5,13,7,-968.2
2020,5,13,8,-687.0
2020,5,13,9,-754.0
2020,5,13,10,-370.7
2020,5,13,11,-870.5
2020,5,13,12,-1760.6
2020,5,13,13,-673.6
2020,5,13,14,-553.8
2020,5,13,15,-1644.6
2020,5,13,16,-2222.2
2020,5,13,17,-3702.1
2020,5,13,18,-8888.0
2020,5,13,19,
2020,5,13,20,
2020,5,13,21,
2020,5,13,22,
2020,5,13,23,
2020,5,14,0,
2020,5,14,1,
2020,5,14,2,
2020,5,14,3,
2020,5,14,4,
2020,5,14,5,
2020,5,14,6,
2020,5,14,7,-491.8
2020,5,14,8,-381.2
2020,5,14,9,-384.1
2020,5,14,10,-191.6
2020,5,14,11,-347.6
2020,5,14,12,-245.2
2020,5,14,13,-194.0
2020,5,14,14,-109.7
2020,5,14,15,-464.3
2020,5,14,16,-917.0
2020,5,14,17,
2020,5,14,18,
2020,5,14,19,
2020,5,14,20,
2020,5,14,21,
2020,5,14,22,
2020,5,14,23,
2020,5,15,0,
2020,5,15,1,
2020,5,15,2,
2020,5,15,3,
2020,5,15,4,
2020,5,15,5,
2020,5,15,6,
2020,5,15,7,
2020,5,15,8,
2020,5,15,9,
2020,5,15,10,-9.2
2020,5,15,11,-19.4
2020,5,15,12,-31.3
2020,5,15,13,-111.6
2020,5,15,14,-108.7
2020,5,15,15,-184.2
2020,5,15,16,
2020,5,15,17,
2020,5,15,18,
2020,5,15,19,
2020,5,15,20,
2020,5,15,21,
2020,5,15,22,
2020,5,15,23,
2020,5,16,0,
2020,5,16,1,33.3
2020,5,16,2,56.5
2020,5,16,3,8.1
2020,5,16,4,8.2
2020,5,16,5,97.6
2020,5,16,6,
2020,5,16,7,-412.4
2020,5,16,8,-84.0
2020,5,16,9,-21.7
2020,5,16,10,-173.1
2020,5,16,11,-164.7
2020,5,16,12,-256.0
2020,5,16,13,-253.6
2020,5,16,14,-299.7
2020,5,16,15,-356.1
2020,5,16,16,-1251.1
2020,5,16,17,-289.9
2020,5,16,18,-4068.8
2020,5,16,19,12.6
2020,5,16,20,7.0
2020,5,16,21,351.3
2020,5,16,22,285.6
2020,5,16,23,141.6
2020,5,17,0,71.9
2020,5,17,1,123.8
2020,5,17,2,
2020,5,17,3,
2020,5,17,4,
2020,5,17,5,
2020,5,17,6,-109.1
2020,5,17,7,-114.2
2020,5,17,8,-278.2
2020,5,17,9,-544.6
2020,5,17,10,-956.2
2020,5,17,11,-181.6
2020,5,17,12,-337.6
2020,5,17,13,-1133.5
2020,5,17,14,-278.6
2020,5,17,15,-450.7
2020,5,17,16,
2020,5,17,17,-1532.0
2020,5,17,18,-8888.0
2020,5,17,19,922.0
2020,5,17,20,445.5
2020,5,17,21,445.6
2020,5,17,22,445.6
2020,5,17,23,922.4
2020,5,18,0,821.3
2020,5,18,1,418.7
2020,5,18,2,
2020,5,18,3,483.7
2020,5,18,4,883.3
2020,5,18,5,3227.6
2020,5,18,6,-1157.0
2020,5,18,7,-656.4
2020,5,18,8,-453.8
2020,5,18,9,
2020,5,18,10,
2020,5,18,11,
2020,5,18,12,-541.1
2020,5,18,13,
2020,5,18,14,
2020,5,18,15,
2020,5,18,16,
2020,5,18,17,-1145.9
2020,5,18,18,-6461.4
2020,5,18,19,658.3
2020,5,18,20,1314.6
2020,5,18,21,833.5
2020,5,18,22,344.6
2020,5,18,23,457.3
2020,5,19,0,199.6
2020,5,19,1,
2020,5,19,2,588.0
2020,5,19,3,776.0
2020,5,19,4,386.5
2020,5,19,5,6273.7
2020,5,19,6,-2881.7
2020,5,19,7,-332.0
2020,5,19,8,-178.2
2020,5,19,9,-208.5
2020,5,19,10,
2020,5,19,11,
2020,5,19,12,
2020,5,19,13,
2020,5,19,14,
2020,5,19,15,
2020,5,19,16,
2020,5,19,17,
2020,5,19,18,
2020,5,19,19,
2020,5,19,20,
2020,5,19,21,
2020,5,19,22,
2020,5,19,23,
2020,5,20,0,
2020,5,20,1,
2020,5,20,2,
2020,5,20,3,
2020,5,20,4,
2020,5,20,5,
2020,5,20,6,
2020,5,20,7,
2020,5,20,8,
2020,5,20,9,
2020,5,20,10,
2020,5,20,11,
2020,5,20,12,
2020,5,20,13,
2020,5,20,14,
2020,5,20,15,
2020,5,20,16,
2020,5,20,17,
2020,5,20,18,
2020,5,20,19,
2020,5,20,20,
2020,5,20,21,
2020,5,20,22,
2020,5,20,23,
2020,5,21,0,
2020,5,21,1,
2020,5,21,2,
2020,5,21,3,
2020,5,21,4,12.5
2020,5,21,5,-13.4
2020,5,21,6,-44.6
2020,5,21,7,-62.9
2020,5,21,8,-175.3
2020,5,21,9,
2020,5,21,10,
2020,5,21,11,
2020,5,21,12,
2020,5,21,13,
2020,5,21,14,
2020,5,21,15,
2020,5,21,16,
2020,5,21,17,
2020,5,21,18,-5151.6
2020,5,21,19,754.4
2020,5,21,20,573.9
2020,5,21,21,499.2
2020,5,21,22,
2020,5,21,23,600.9
2020,5,22,0,793.6
2020,5,22,1,602.7
2020,5,22,2,794.4
2020,5,22,3,840.2
2020,5,22,4,4001.2
